,Filename,Height,Width,class
1913,Cancer (2283).jpg,234,233,cancer
1914,Cancer (2284).jpg,300,299,cancer
1915,Cancer (2285).jpg,300,300,cancer
1916,Cancer (2286).jpg,249,248,cancer
1917,Cancer (2287).jpg,300,300,cancer
1918,Cancer (2288).jpg,300,299,cancer
1919,Cancer (2289).jpg,300,299,cancer
1920,Cancer (229).jpg,300,300,cancer
1921,Cancer (2290).jpg,274,274,cancer
1922,Cancer (2291).jpg,300,299,cancer
1923,Cancer (2292).jpg,235,234,cancer
1924,Cancer (2293).jpg,249,248,cancer
1925,Cancer (2294).jpg,300,299,cancer
1926,Cancer (2295).jpg,300,300,cancer
1927,Cancer (2296).jpg,300,299,cancer
1928,Cancer (2297).jpg,300,299,cancer
1929,Cancer (2298).jpg,251,251,cancer
1930,Cancer (2299).jpg,249,248,cancer
1931,Cancer (23).jpg,300,300,cancer
1932,Cancer (23).tif,256,256,cancer
1933,Cancer (230).jpg,300,300,cancer
1934,Cancer (2300).jpg,300,299,cancer
1935,Cancer (2301).jpg,218,218,cancer
1936,Cancer (2302).jpg,298,298,cancer
1937,Cancer (2303).jpg,241,241,cancer
1938,Cancer (2304).jpg,300,299,cancer
1939,Cancer (2305).jpg,300,299,cancer
1940,Cancer (2306).jpg,300,300,cancer
1941,Cancer (2307).jpg,236,236,cancer
1942,Cancer (2308).jpg,236,236,cancer
1943,Cancer (2309).jpg,300,300,cancer
1944,Cancer (231).jpg,300,300,cancer
1945,Cancer (2310).jpg,233,233,cancer
1946,Cancer (2311).jpg,269,269,cancer
1947,Cancer (2312).jpg,239,239,cancer
1948,Cancer (2313).jpg,216,216,cancer
1949,Cancer (2314).jpg,298,298,cancer
1950,Cancer (2315).jpg,229,229,cancer
1951,Cancer (2316).jpg,236,236,cancer
1952,Cancer (2317).jpg,300,300,cancer
1953,Cancer (2318).jpg,256,256,cancer
1954,Cancer (2319).jpg,300,299,cancer
1955,Cancer (232).jpg,300,300,cancer
1956,Cancer (2320).jpg,300,300,cancer
1957,Cancer (2321).jpg,300,300,cancer
1958,Cancer (2322).jpg,235,234,cancer
1959,Cancer (2323).jpg,243,242,cancer
1960,Cancer (2324).jpg,300,300,cancer
1961,Cancer (2325).jpg,300,300,cancer
1962,Cancer (2326).jpg,252,252,cancer
1963,Cancer (2327).jpg,300,299,cancer
1964,Cancer (2328).jpg,300,300,cancer
1965,Cancer (2329).jpg,300,300,cancer
1966,Cancer (233).jpg,300,300,cancer
1967,Cancer (2330).jpg,300,299,cancer
1968,Cancer (2331).jpg,300,299,cancer
1969,Cancer (2332).jpg,300,300,cancer
1970,Cancer (2333).jpg,300,300,cancer
1971,Cancer (2334).jpg,300,299,cancer
1972,Cancer (2335).jpg,175,175,cancer
1973,Cancer (2336).jpg,249,248,cancer
1974,Cancer (2337).jpg,245,244,cancer
1975,Cancer (2338).jpg,300,299,cancer
1976,Cancer (2339).jpg,300,299,cancer
1977,Cancer (234).jpg,300,300,cancer
1978,Cancer (2340).jpg,300,300,cancer
1979,Cancer (2341).jpg,299,300,cancer
1980,Cancer (2342).jpg,300,300,cancer
1981,Cancer (2343).jpg,300,300,cancer
1982,Cancer (2344).jpg,237,237,cancer
1983,Cancer (1).jpg,300,300,cancer
1984,Cancer (10).tif,256,256,cancer
1985,Cancer (100).jpg,300,300,cancer
1986,Cancer (1004).jpg,300,299,cancer
1987,Cancer (1).tif,256,256,cancer
1988,Cancer (1003).jpg,300,300,cancer
1989,Cancer (1000).jpg,290,290,cancer
1990,Cancer (1001).jpg,300,300,cancer
1991,Cancer (10).jpg,300,300,cancer
1992,Cancer (1).png,300,300,cancer
1993,Cancer (1005).jpg,251,251,cancer
1994,Cancer (1010).jpg,300,300,cancer
1995,Cancer (1007).jpg,212,211,cancer
1996,Cancer (1009).jpg,225,226,cancer
1997,Cancer (1008).jpg,234,234,cancer
1998,Cancer (1006).jpg,300,300,cancer
1999,Cancer (101).jpg,300,300,cancer
2000,Cancer (1011).jpg,277,276,cancer
2001,Cancer (1014).jpg,300,300,cancer
2002,Cancer (1017).jpg,300,300,cancer
2003,Cancer (1018).jpg,300,299,cancer
2004,Cancer (1015).jpg,237,237,cancer
2005,Cancer (1019).jpg,260,260,cancer
2006,Cancer (102).jpg,300,300,cancer
2007,Cancer (1020).jpg,251,251,cancer
2008,Cancer (1022).jpg,225,225,cancer
2009,Cancer (1021).jpg,295,295,cancer
2010,Cancer (1023).jpg,300,300,cancer
2011,Cancer (1029).jpg,300,300,cancer
2012,Cancer (1028).jpg,300,300,cancer
2013,Cancer (1189).jpg,243,243,cancer
2014,Cancer (103).jpg,300,300,cancer
2015,Cancer (1030).jpg,300,299,cancer
2016,Cancer (1031).jpg,300,300,cancer
2017,Cancer (119).jpg,300,300,cancer
2018,Cancer (1032).jpg,246,245,cancer
2019,Cancer (1033).jpg,253,252,cancer
2020,Cancer (1190).jpg,300,300,cancer
2021,Cancer (1034).jpg,300,300,cancer
2022,Cancer (1035).jpg,300,299,cancer
2023,Cancer (1037).jpg,300,299,cancer
2024,Cancer (1191).jpg,300,300,cancer
2025,Cancer (104).jpg,300,300,cancer
2026,Cancer (1192).jpg,300,300,cancer
2027,Cancer (1193).jpg,300,300,cancer
2028,Cancer (1045).jpg,300,299,cancer
2029,Cancer (1046).jpg,255,255,cancer
2030,Cancer (1194).jpg,290,290,cancer
2031,Cancer (1048).jpg,243,243,cancer
2032,Cancer (1049).jpg,300,300,cancer
2033,Cancer (105).jpg,300,300,cancer
2034,Cancer (1195).jpg,300,300,cancer
2035,Cancer (1050).jpg,233,233,cancer
2036,Cancer (1051).jpg,300,300,cancer
2037,Cancer (1196).jpg,300,299,cancer
2038,Cancer (1053).jpg,290,290,cancer
2039,Cancer (1052).jpg,300,300,cancer
2040,Cancer (1197).jpg,299,300,cancer
2041,Cancer (1054).jpg,300,300,cancer
2042,Cancer (1055).jpg,300,300,cancer
2043,Cancer (1198).jpg,234,234,cancer
2044,Cancer (1056).jpg,300,299,cancer
2045,Cancer (1057).jpg,251,251,cancer
2046,Cancer (1058).jpg,300,300,cancer
2047,Cancer (1059).jpg,299,300,cancer
2048,Cancer (106).jpg,300,300,cancer
2049,Cancer (1199).jpg,300,299,cancer
2050,Cancer (1060).jpg,234,234,cancer
2051,Cancer (1061).jpg,225,226,cancer
2052,Cancer (1062).jpg,300,300,cancer
2053,Cancer (12).jpg,300,300,cancer
2054,Cancer (1063).jpg,300,299,cancer
2055,Cancer (1064).jpg,286,285,cancer
2056,Cancer (1065).jpg,300,300,cancer
2057,Cancer (1066).jpg,260,260,cancer
2058,Cancer (1067).jpg,225,225,cancer
2059,Cancer (12).tif,256,256,cancer
2060,Cancer (1068).jpg,300,300,cancer
2061,Cancer (1069).jpg,300,300,cancer
2062,Cancer (107).jpg,300,300,cancer
2063,Cancer (120).jpg,300,300,cancer
2064,Cancer (1070).jpg,300,300,cancer
2065,Cancer (1200).jpg,286,285,cancer
2066,Cancer (1072).jpg,300,299,cancer
2067,Cancer (1071).jpg,300,300,cancer
2068,Cancer (1201).jpg,300,300,cancer
2069,Cancer (1076).jpg,300,299,cancer
2070,Cancer (1077).jpg,300,300,cancer
2071,Cancer (1202).jpg,260,260,cancer
2072,Cancer (1079).jpg,300,299,cancer
2073,Cancer (1078).jpg,300,300,cancer
2074,Cancer (1203).jpg,225,225,cancer
2075,Cancer (108).jpg,300,300,cancer
2076,Cancer (1080).jpg,300,299,cancer
2077,Cancer (1081).jpg,300,300,cancer
2078,Cancer (1204).jpg,300,300,cancer
2079,Cancer (1205).jpg,300,300,cancer
2080,Cancer (1206).jpg,300,300,cancer
2081,Cancer (1089).jpg,300,299,cancer
2082,Cancer (109).jpg,300,300,cancer
2083,Cancer (1207).jpg,300,300,cancer
2084,Cancer (1096).jpg,300,300,cancer
2085,Cancer (1095).jpg,300,299,cancer
2086,Cancer (1208).jpg,300,299,cancer
2087,Cancer (1209).jpg,300,300,cancer
2088,Cancer (1098).jpg,300,300,cancer
2089,Cancer (1099).jpg,300,300,cancer
2090,Cancer (11).jpg,300,300,cancer
2091,Cancer (110).jpg,300,300,cancer
2092,Cancer (121).jpg,300,300,cancer
2093,Cancer (11).tif,256,256,cancer
2094,Cancer (1100).jpg,236,235,cancer
2095,Cancer (1210).jpg,300,300,cancer
2096,Cancer (1101).jpg,300,299,cancer
2097,Cancer (1102).jpg,251,251,cancer
2098,Cancer (1211).jpg,300,299,cancer
2099,Cancer (1104).jpg,300,299,cancer
2100,Cancer (1103).jpg,295,295,cancer
2101,Cancer (1105).jpg,300,300,cancer
2102,Cancer (1212).jpg,279,278,cancer
2103,Cancer (1106).jpg,300,299,cancer
2104,Cancer (1107).jpg,300,299,cancer
2105,Cancer (1108).jpg,300,299,cancer
2106,Cancer (1213).jpg,299,300,cancer
2107,Cancer (111).jpg,300,300,cancer
2108,Cancer (1214).jpg,300,299,cancer
2109,Cancer (1110).jpg,300,299,cancer
2110,Cancer (1215).jpg,300,300,cancer
2111,Cancer (1112).jpg,300,299,cancer
2112,Cancer (1216).jpg,300,300,cancer
2113,Cancer (1115).jpg,300,299,cancer
2114,Cancer (1114).jpg,244,244,cancer
2115,Cancer (1113).jpg,300,299,cancer
2116,Cancer (1116).jpg,210,210,cancer
2117,Cancer (1118).jpg,300,299,cancer
2118,Cancer (1217).jpg,300,300,cancer
2119,Cancer (1117).jpg,300,299,cancer
2120,Cancer (112).jpg,300,300,cancer
2121,Cancer (1218).jpg,300,299,cancer
2122,Cancer (1219).jpg,300,300,cancer
2123,Cancer (1121).jpg,256,256,cancer
2124,Cancer (122).jpg,300,300,cancer
2125,Cancer (1124).jpg,300,300,cancer
2126,Cancer (1123).jpg,300,300,cancer
2127,Cancer (1126).jpg,300,300,cancer
2128,Cancer (1127).jpg,300,299,cancer
2129,Cancer (1125).jpg,300,300,cancer
2130,Cancer (1220).jpg,300,299,cancer
2131,Cancer (1129).jpg,300,299,cancer
2132,Cancer (1128).jpg,225,226,cancer
2133,Cancer (113).jpg,300,300,cancer
2134,Cancer (1221).jpg,300,300,cancer
2135,Cancer (1130).jpg,286,285,cancer
2136,Cancer (1222).jpg,300,299,cancer
2137,Cancer (1131).jpg,300,300,cancer
2138,Cancer (1223).jpg,300,300,cancer
2139,Cancer (1132).jpg,260,260,cancer
2140,Cancer (1135).jpg,300,300,cancer
2141,Cancer (1136).jpg,300,300,cancer
2142,Cancer (1138).jpg,300,300,cancer
2143,Cancer (1137).jpg,300,299,cancer
2144,Cancer (1224).jpg,300,300,cancer
2145,Cancer (1134).jpg,300,300,cancer
2146,Cancer (1133).jpg,225,225,cancer
2147,Cancer (1225).jpg,300,299,cancer
2148,Cancer (1139).jpg,300,299,cancer
2149,Cancer (1226).jpg,300,299,cancer
2150,Cancer (1140).jpg,300,299,cancer
2151,Cancer (114).jpg,300,300,cancer
2152,Cancer (1141).jpg,300,300,cancer
2153,Cancer (1142).jpg,300,300,cancer
2154,Cancer (1227).jpg,300,300,cancer
2155,Cancer (1143).jpg,300,299,cancer
2156,Cancer (1145).jpg,300,300,cancer
2157,Cancer (1144).jpg,300,299,cancer
2158,Cancer (1146).jpg,300,300,cancer
2159,Cancer (1228).jpg,300,300,cancer
2160,Cancer (1147).jpg,300,299,cancer
2161,Cancer (1148).jpg,189,189,cancer
2162,Cancer (1229).jpg,300,299,cancer
2163,Cancer (123).jpg,300,300,cancer
2164,Cancer (1149).jpg,300,300,cancer
2165,Cancer (1150).jpg,300,299,cancer
2166,Cancer (115).jpg,300,300,cancer
2167,Cancer (1151).jpg,300,300,cancer
2168,Cancer (1230).jpg,300,300,cancer
2169,Cancer (1153).jpg,300,299,cancer
2170,Cancer (1152).jpg,256,256,cancer
2171,Cancer (1154).jpg,300,300,cancer
2172,Cancer (1155).jpg,277,276,cancer
2173,Cancer (1156).jpg,300,299,cancer
2174,Cancer (1231).jpg,300,299,cancer
2175,Cancer (1157).jpg,300,299,cancer
2176,Cancer (1232).jpg,256,256,cancer
2177,Cancer (116).jpg,300,300,cancer
2178,Cancer (1158).jpg,300,300,cancer
2179,Cancer (1159).jpg,237,237,cancer
2180,Cancer (1233).jpg,300,299,cancer
2181,Cancer (1161).jpg,236,235,cancer
2182,Cancer (1160).jpg,300,300,cancer
2183,Cancer (1162).jpg,256,255,cancer
2184,Cancer (1234).jpg,300,300,cancer
2185,Cancer (1163).jpg,300,299,cancer
2186,Cancer (1164).jpg,251,251,cancer
2187,Cancer (1235).jpg,277,276,cancer
2188,Cancer (1165).jpg,295,295,cancer
2189,Cancer (1236).jpg,300,300,cancer
2190,Cancer (1166).jpg,300,299,cancer
2191,Cancer (1167).jpg,300,300,cancer
2192,Cancer (1168).jpg,300,299,cancer
2193,Cancer (117).jpg,300,300,cancer
2194,Cancer (1237).jpg,300,299,cancer
2195,Cancer (1238).jpg,300,299,cancer
2196,Cancer (1172).jpg,237,237,cancer
2197,Cancer (1239).jpg,300,300,cancer
2198,Cancer (1177).jpg,236,235,cancer
2199,Cancer (124).jpg,300,300,cancer
2200,Cancer (1240).jpg,237,237,cancer
2201,Cancer (1179).jpg,256,255,cancer
2202,Cancer (1241).jpg,300,300,cancer
2203,Cancer (1181).jpg,251,251,cancer
2204,Cancer (118).jpg,300,300,cancer
2205,Cancer (1242).jpg,236,235,cancer
2206,Cancer (1243).jpg,300,299,cancer
2207,Cancer (1244).jpg,251,251,cancer
2208,Cancer (1184).jpg,300,300,cancer
2209,Cancer (1245).jpg,295,295,cancer
2210,Cancer (1187).jpg,255,255,cancer
2211,Cancer (1246).jpg,300,299,cancer
2212,Cancer (1188).jpg,300,300,cancer
2213,Cancer (1247).jpg,300,300,cancer
2214,Cancer (1248).jpg,300,299,cancer
2215,Cancer (1249).jpg,300,299,cancer
2216,Cancer (125).jpg,300,300,cancer
2217,Cancer (1250).jpg,300,300,cancer
2218,Cancer (1251).jpg,300,300,cancer
2219,Cancer (1252).jpg,300,300,cancer
2220,Cancer (1253).jpg,300,300,cancer
2221,Cancer (1254).jpg,300,300,cancer
2222,Cancer (1255).jpg,299,300,cancer
2223,Cancer (1256).jpg,225,225,cancer
2224,Cancer (1257).jpg,300,300,cancer
2225,Cancer (1258).jpg,300,300,cancer
2226,Cancer (1259).jpg,210,210,cancer
2227,Cancer (126).jpg,300,300,cancer
2228,Cancer (1260).jpg,300,299,cancer
2229,Cancer (1261).jpg,300,299,cancer
2230,Cancer (1262).jpg,300,299,cancer
2231,Cancer (1263).jpg,300,299,cancer
2232,Cancer (1264).jpg,229,230,cancer
2233,Cancer (1265).jpg,300,300,cancer
2234,Cancer (1266).jpg,294,294,cancer
2235,Cancer (1267).jpg,243,243,cancer
2236,Cancer (1268).jpg,300,300,cancer
2237,Cancer (1269).jpg,300,300,cancer
2238,Cancer (127).jpg,300,300,cancer
2239,Cancer (1270).jpg,300,300,cancer
2240,Cancer (1271).jpg,300,299,cancer
2241,Cancer (1272).jpg,300,300,cancer
2242,Cancer (1273).jpg,290,290,cancer
2243,Cancer (1274).jpg,300,300,cancer
2244,Cancer (1275).jpg,300,299,cancer
2245,Cancer (1276).jpg,299,300,cancer
2246,Cancer (1277).jpg,234,234,cancer
2247,Cancer (1278).jpg,300,299,cancer
2248,Cancer (1279).jpg,286,285,cancer
2249,Cancer (128).jpg,300,300,cancer
2250,Cancer (1280).jpg,300,300,cancer
2251,Cancer (1281).jpg,260,260,cancer
2252,Cancer (1282).jpg,300,300,cancer
2253,Cancer (1283).jpg,225,225,cancer
2254,Cancer (1284).jpg,300,300,cancer
2255,Cancer (1285).jpg,300,300,cancer
2256,Cancer (1286).jpg,300,300,cancer
2257,Cancer (1287).jpg,300,300,cancer
2258,Cancer (1288).jpg,300,299,cancer
2259,Cancer (1289).jpg,300,300,cancer
2260,Cancer (129).jpg,300,300,cancer
2261,Cancer (1290).jpg,299,300,cancer
2262,Cancer (1291).jpg,300,299,cancer
2263,Cancer (1292).jpg,300,300,cancer
2264,Cancer (1293).jpg,300,299,cancer
2265,Cancer (1294).jpg,300,300,cancer
2266,Cancer (1295).jpg,300,300,cancer
2267,Cancer (1296).jpg,300,299,cancer
2268,Cancer (1297).jpg,300,300,cancer
2269,Cancer (1298).jpg,300,300,cancer
2270,Cancer (1299).jpg,300,299,cancer
2271,Cancer (13).jpg,300,300,cancer
2272,Cancer (13).tif,256,256,cancer
2273,Cancer (130).jpg,300,300,cancer
2274,Cancer (1300).jpg,300,300,cancer
2275,Cancer (1301).jpg,300,299,cancer
2276,Cancer (1302).jpg,256,256,cancer
2277,Cancer (1303).jpg,300,299,cancer
2278,Cancer (1304).jpg,277,276,cancer
2279,Cancer (1305).jpg,300,299,cancer
2280,Cancer (1306).jpg,300,299,cancer
2281,Cancer (1307).jpg,300,300,cancer
2282,Cancer (1308).jpg,237,237,cancer
2283,Cancer (1309).jpg,300,300,cancer
2284,Cancer (131).jpg,300,300,cancer
2285,Cancer (1310).jpg,236,235,cancer
2286,Cancer (1311).jpg,256,255,cancer
2287,Cancer (1312).jpg,300,299,cancer
2288,Cancer (1313).jpg,251,251,cancer
2289,Cancer (1314).jpg,295,295,cancer
2290,Cancer (1315).jpg,300,299,cancer
2291,Cancer (1316).jpg,300,300,cancer
2292,Cancer (1317).jpg,300,299,cancer
2293,Cancer (1318).jpg,300,299,cancer
2294,Cancer (1319).jpg,300,300,cancer
2295,Cancer (132).jpg,300,300,cancer
2296,Cancer (1320).jpg,300,300,cancer
2297,Cancer (1321).jpg,300,300,cancer
2298,Cancer (1322).jpg,300,300,cancer
2299,Cancer (1323).jpg,300,300,cancer
2300,Cancer (1324).jpg,300,299,cancer
2301,Cancer (1325).jpg,299,300,cancer
2302,Cancer (1326).jpg,225,225,cancer
2303,Cancer (1327).jpg,300,300,cancer
2304,Cancer (1328).jpg,210,210,cancer
2305,Cancer (1329).jpg,300,299,cancer
2306,Cancer (133).jpg,300,300,cancer
2307,Cancer (1330).jpg,300,299,cancer
2308,Cancer (1331).jpg,300,299,cancer
2309,Cancer (1332).jpg,229,230,cancer
2310,Cancer (1333).jpg,300,299,cancer
2311,Cancer (1334).jpg,300,300,cancer
2312,Cancer (1335).jpg,300,300,cancer
2313,Cancer (1336).jpg,300,300,cancer
2314,Cancer (1337).jpg,300,300,cancer
2315,Cancer (1338).jpg,300,300,cancer
2316,Cancer (1339).jpg,300,299,cancer
2317,Cancer (134).jpg,300,300,cancer
2318,Cancer (1340).jpg,300,299,cancer
2319,Cancer (1341).jpg,286,285,cancer
2320,Cancer (1342).jpg,260,260,cancer
2321,Cancer (1343).jpg,225,225,cancer
2322,Cancer (1344).jpg,300,300,cancer
2323,Cancer (1345).jpg,300,300,cancer
2324,Cancer (1346).jpg,300,300,cancer
2325,Cancer (1347).jpg,300,299,cancer
2326,Cancer (1348).jpg,299,300,cancer
2327,Cancer (1349).jpg,300,299,cancer
2328,Cancer (135).jpg,300,300,cancer
2329,Cancer (1350).jpg,300,300,cancer
2330,Cancer (1351).jpg,300,300,cancer
2331,Cancer (1352).jpg,300,299,cancer
2332,Cancer (1353).jpg,300,300,cancer
2333,Cancer (1354).jpg,300,300,cancer
2334,Cancer (1355).jpg,300,299,cancer
2335,Cancer (1356).jpg,189,189,cancer
2336,Cancer (1357).jpg,300,300,cancer
2337,Cancer (1358).jpg,300,299,cancer
2338,Cancer (1359).jpg,256,256,cancer
2339,Cancer (136).jpg,300,300,cancer
2340,Cancer (1360).jpg,300,299,cancer
2341,Cancer (1361).jpg,300,300,cancer
2342,Cancer (1362).jpg,277,276,cancer
2343,Cancer (1363).jpg,300,299,cancer
2344,Cancer (1364).jpg,300,299,cancer
2345,Cancer (1365).jpg,300,300,cancer
2346,Cancer (1366).jpg,237,237,cancer
2347,Cancer (1367).jpg,300,300,cancer
2348,Cancer (1368).jpg,300,300,cancer
2349,Cancer (1369).jpg,236,235,cancer
2350,Cancer (137).jpg,300,300,cancer
2351,Cancer (1370).jpg,251,251,cancer
2352,Cancer (1371).jpg,295,295,cancer
2353,Cancer (1372).jpg,300,299,cancer
2354,Cancer (1373).jpg,300,299,cancer
2355,Cancer (1374).jpg,300,300,cancer
2356,Cancer (1375).jpg,300,300,cancer
2357,Cancer (1376).jpg,300,300,cancer
2358,Cancer (1377).jpg,300,300,cancer
2359,Cancer (1378).jpg,299,300,cancer
2360,Cancer (1379).jpg,300,300,cancer
2361,Cancer (138).jpg,300,300,cancer
2362,Cancer (1380).jpg,300,299,cancer
2363,Cancer (1381).jpg,300,299,cancer
2364,Cancer (1382).jpg,300,299,cancer
2365,Cancer (1383).jpg,300,300,cancer
2366,Cancer (1384).jpg,229,230,cancer
2367,Cancer (1385).jpg,300,299,cancer
2368,Cancer (1386).jpg,300,300,cancer
2369,Cancer (1387).jpg,300,300,cancer
2370,Cancer (1388).jpg,300,300,cancer
2371,Cancer (1389).jpg,290,290,cancer
2372,Cancer (139).jpg,300,300,cancer
2373,Cancer (1390).jpg,300,300,cancer
2374,Cancer (1391).jpg,300,300,cancer
2375,Cancer (1392).jpg,300,299,cancer
2376,Cancer (1393).jpg,300,299,cancer
2377,Cancer (1394).jpg,286,285,cancer
2378,Cancer (1395).jpg,260,260,cancer
2379,Cancer (1396).jpg,225,225,cancer
2380,Cancer (1397).jpg,300,300,cancer
2381,Cancer (1398).jpg,300,300,cancer
2382,Cancer (1399).jpg,300,300,cancer
2383,Cancer (14).jpg,300,300,cancer
2384,Cancer (14).tif,256,256,cancer
2385,Cancer (140).jpg,300,300,cancer
2386,Cancer (1400).jpg,300,299,cancer
2387,Cancer (1401).jpg,300,300,cancer
2388,Cancer (1402).jpg,300,300,cancer
2389,Cancer (1403).jpg,299,300,cancer
2390,Cancer (1404).jpg,300,300,cancer
2391,Cancer (1405).jpg,300,299,cancer
2392,Cancer (1406).jpg,300,300,cancer
2393,Cancer (1407).jpg,300,299,cancer
2394,Cancer (1408).jpg,300,299,cancer
2395,Cancer (1409).jpg,300,300,cancer
2396,Cancer (141).jpg,300,300,cancer
2397,Cancer (1410).jpg,300,299,cancer
2398,Cancer (1411).jpg,300,299,cancer
2399,Cancer (1412).jpg,300,300,cancer
2400,Cancer (1413).jpg,300,300,cancer
2401,Cancer (1414).jpg,300,299,cancer
2402,Cancer (1415).jpg,300,300,cancer
2403,Cancer (1416).jpg,300,300,cancer
2404,Cancer (1417).jpg,300,299,cancer
2405,Cancer (1418).jpg,300,300,cancer
2406,Cancer (1419).jpg,300,299,cancer
2407,Cancer (142).jpg,300,300,cancer
2408,Cancer (1420).jpg,256,256,cancer
2409,Cancer (1421).jpg,300,299,cancer
2410,Cancer (1422).jpg,300,300,cancer
2411,Cancer (1423).jpg,277,276,cancer
2412,Cancer (1424).jpg,300,300,cancer
2413,Cancer (1425).jpg,300,299,cancer
2414,Cancer (1426).jpg,300,299,cancer
2415,Cancer (1427).jpg,300,300,cancer
2416,Cancer (1428).jpg,237,237,cancer
2417,Cancer (1429).jpg,300,300,cancer
2418,Cancer (143).jpg,300,300,cancer
2419,Cancer (1430).jpg,300,300,cancer
2420,Cancer (1431).jpg,251,251,cancer
2421,Cancer (1432).jpg,295,295,cancer
2422,Cancer (1433).jpg,300,299,cancer
2423,Cancer (1434).jpg,300,300,cancer
2424,Cancer (1435).jpg,300,299,cancer
2425,Cancer (1436).jpg,300,299,cancer
2426,Cancer (1437).jpg,300,299,cancer
2427,Cancer (1438).jpg,300,300,cancer
2428,Cancer (1439).jpg,300,300,cancer
2429,Cancer (144).jpg,300,300,cancer
2430,Cancer (1440).jpg,300,300,cancer
2431,Cancer (1441).jpg,300,300,cancer
2432,Cancer (1442).jpg,300,300,cancer
2433,Cancer (1443).jpg,300,299,cancer
2434,Cancer (1444).jpg,299,300,cancer
2435,Cancer (1445).jpg,251,250,cancer
2436,Cancer (1446).jpg,225,225,cancer
2437,Cancer (1447).jpg,300,300,cancer
2438,Cancer (1448).jpg,300,300,cancer
2439,Cancer (1449).jpg,210,210,cancer
2440,Cancer (145).jpg,300,300,cancer
2441,Cancer (1450).jpg,300,299,cancer
2442,Cancer (1451).jpg,300,299,cancer
2443,Cancer (1452).jpg,300,299,cancer
2444,Cancer (1453).jpg,300,300,cancer
2445,Not Cancer  (197).jpg,251,250,normal
2446,Not Cancer  (1970).jpg,226,227,normal
2447,Not Cancer  (1971).jpg,192,192,normal
2448,Not Cancer  (1972).jpg,192,192,normal
2449,Not Cancer  (1973).jpg,300,300,normal
2450,Not Cancer  (1974).jpg,251,251,normal
2451,Not Cancer  (1975).jpg,201,201,normal
2452,Not Cancer  (1976).jpg,300,300,normal
2453,Not Cancer  (1977).jpg,227,228,normal
2454,Not Cancer  (1978).jpg,252,252,normal
2455,Not Cancer  (1979).jpg,231,230,normal
2456,Not Cancer  (198).jpg,236,236,normal
2457,Not Cancer  (1980).jpg,234,233,normal
2458,Not Cancer  (1981).jpg,252,252,normal
2459,Not Cancer  (1982).jpg,300,300,normal
2460,Not Cancer  (1983).jpg,225,225,normal
2461,Not Cancer  (1984).jpg,235,236,normal
2462,Not Cancer  (1985).jpg,198,198,normal
2463,Not Cancer  (1986).jpg,225,225,normal
2464,Not Cancer  (1987).jpg,227,228,normal
2465,Not Cancer  (1988).jpg,225,225,normal
2466,Not Cancer  (1989).jpg,300,300,normal
2467,Not Cancer  (199).jpg,236,236,normal
2468,Not Cancer  (1990).jpg,225,225,normal
2469,Not Cancer  (1991).jpg,226,227,normal
2470,Not Cancer  (1992).jpg,300,300,normal
2471,Not Cancer  (1993).jpg,251,251,normal
2472,Not Cancer  (1994).jpg,251,251,normal
2473,Not Cancer  (1995).jpg,201,201,normal
2474,Not Cancer  (1996).jpg,262,261,normal
2475,Not Cancer  (1997).jpg,300,300,normal
2476,Not Cancer  (1998).jpg,250,249,normal
2477,Not Cancer  (1999).jpg,225,225,normal
2478,Not Cancer  (2).jpeg,300,300,normal
2479,Not Cancer  (2).jpg,300,300,normal
2480,Not Cancer  (20).jpg,197,197,normal
2481,Not Cancer  (200).jpg,295,294,normal
2482,Not Cancer  (2000).jpg,225,225,normal
2483,Not Cancer  (2001).jpg,231,232,normal
2484,Not Cancer  (2002).jpg,236,236,normal
2485,Not Cancer  (2003).jpg,300,300,normal
2486,Not Cancer  (2004).jpg,300,300,normal
2487,Not Cancer  (2005).jpg,299,300,normal
2488,Not Cancer  (2006).jpg,300,300,normal
2489,Not Cancer  (2007).jpg,225,225,normal
2490,Not Cancer  (2008).jpg,300,300,normal
2491,Not Cancer  (2009).jpg,300,299,normal
2492,Not Cancer  (201).jpg,236,236,normal
2493,Not Cancer  (2010).jpg,300,300,normal
2494,Not Cancer  (2011).jpg,299,300,normal
2495,Not Cancer  (2012).jpg,300,300,normal
2496,Not Cancer  (2013).jpg,262,261,normal
2497,Not Cancer  (2014).jpg,250,249,normal
2498,Not Cancer  (2015).jpg,198,198,normal
2499,Not Cancer  (2016).jpg,257,256,normal
2500,Not Cancer  (2017).jpg,225,225,normal
2501,Not Cancer  (2018).jpg,231,232,normal
2502,Not Cancer  (2019).jpg,225,225,normal
2503,Not Cancer  (202).jpg,280,280,normal
2504,Not Cancer  (2020).jpg,275,274,normal
2505,Not Cancer  (2021).jpg,300,300,normal
2506,Not Cancer  (2022).jpg,300,299,normal
2507,Not Cancer  (2023).jpg,244,244,normal
2508,Not Cancer  (2024).jpg,300,300,normal
2509,Not Cancer  (2025).jpg,197,197,normal
2510,Not Cancer  (2026).jpg,226,227,normal
2511,Not Cancer  (2027).jpg,227,228,normal
2512,Not Cancer  (2028).jpg,259,258,normal
2513,Not Cancer  (2029).jpg,225,225,normal
2514,Not Cancer  (203).jpg,235,235,normal
2515,Not Cancer  (2030).jpg,243,243,normal
2516,Not Cancer  (2031).jpg,242,242,normal
2517,Not Cancer  (2032).jpg,234,235,normal
